"","lon","lat","x_utm","y_utm","SAND","SILT","CLAY","USDA_texture"
"13079",73.338630067283,31.3306651023087,912938.294210175,3474388.12992954,39.186501083441,33.1877628501429,27.6257360664161,"ClLo"
"13080",73.3412503470753,31.3305763432324,913188.294210175,3474388.12992954,38.9448766613305,33.1891544991187,27.8659688395508,"ClLo"
"13081",73.3438706152782,31.3304875308935,913438.294210175,3474388.12992954,38.7093775296708,33.1766649143644,28.1139575559648,"ClLo"
"13082",73.3464908718848,31.3303986652927,913688.294210175,3474388.12992954,38.4800038386415,33.1511267905745,28.368869370784,"ClLo"
"13083",73.3491111168882,31.3303097464309,913938.294210175,3474388.12992954,38.256815329069,33.1138416216982,28.6293430492328,"ClLo"
"13084",73.3517313502815,31.3302207743089,914188.294210175,3474388.12992954,38.0400239790956,33.0667819288074,28.8931940920971,"ClLo"
"13085",73.3543515720578,31.3301317489276,914438.294210175,3474388.12992954,37.8301201733655,33.0129136236253,29.1569662030092,"ClLo"
"13086",73.3569717822101,31.3300426702877,914688.294210175,3474388.12992954,37.6280482888491,32.956681720117,29.4152699910339,"ClLo"
"13087",73.3595919807317,31.3299535383902,914938.294210175,3474388.12992954,37.4354386862239,32.9046750530835,29.6598862606927,"ClLo"
"13088",73.3622121676154,31.3298643532357,915188.294210175,3474388.12992954,37.2548571297182,32.8663425200003,29.8788003502815,"ClLo"
"13089",73.3648323428546,31.3297751148253,915438.294210175,3474388.12992954,37.0898995397176,32.8542226862694,30.055877774013,"ClLo"
"13090",73.3674525064422,31.3296858231596,915688.294210175,3474388.12992954,36.9447372960369,32.882474883116,30.172787820847,"ClLo"
"13091",73.3700726583713,31.3295964782396,915938.294210175,3474388.12992954,36.822726746844,32.9625711598009,30.2147020933552,"ClLo"
"13092",73.3726927986351,31.329507080066,916188.294210175,3474388.12992954,36.7245790982393,33.0977728872764,30.1776480144843,"ClLo"
"13093",73.3753129272266,31.3294176286398,916438.294210175,3474388.12992954,36.6477062567502,33.2813771782629,30.0709165649869,"ClLo"
"13094",73.3779330441389,31.3293281239616,916688.294210175,3474388.12992954,36.5874477580953,33.5007276011355,29.9118246407692,"ClLo"
"13095",73.3805531493652,31.3292385660324,916938.294210175,3474388.12992954,36.5388536883394,33.742754665273,29.7183916463877,"ClLo"
"13096",73.3831732428985,31.329148954853,917188.294210175,3474388.12992954,36.4977141866692,33.9970632076607,29.5052226056701,"ClLo"
"13097",73.3857933247319,31.3290592904242,917438.294210175,3474388.12992954,36.4607715621562,34.2564903912013,29.2827380466425,"ClLo"
"13098",73.3884133948586,31.3289695727469,917688.294210175,3474388.12992954,36.4255547987691,34.5165463503672,29.0578988508637,"ClLo"
"13099",73.3910334532715,31.3288798018218,917938.294210175,3474388.12992954,36.3901391306629,34.7746699561343,28.8351909132028,"ClLo"
"13100",73.3936534999638,31.3287899776499,918188.294210175,3474388.12992954,36.3529412935302,35.0296228466185,28.6174358598514,"ClLo"
"13101",73.3962735349287,31.3287001002319,918438.294210175,3474388.12992954,36.3125694796761,35.2810639310861,28.4063665892378,"ClLo"
"13102",73.3988935581592,31.3286101695688,918688.294210175,3474388.12992954,36.2677195439432,35.5292667597193,28.2030136963375,"ClLo"
"13103",73.4015135696483,31.3285201856612,918938.294210175,3474388.12992954,36.2171053883381,35.774934882459,28.0079597292029,"ClLo"
"13104",73.4041335693892,31.3284301485102,919188.294210175,3474388.12992954,36.1594139920758,36.0190805716598,27.8215054362644,"ClLo"
"13105",73.4067535573751,31.3283400581164,919438.294210175,3474388.12992954,36.0932786383244,36.2629432011791,27.6437781604965,"ClLo"
"13106",73.4093735335989,31.3282499144808,919688.294210175,3474388.12992954,36.017266233183,36.5079316657985,27.4748021010185,"Lo"
"13107",73.4119934980538,31.3281597176042,919938.294210175,3474388.12992954,35.9298761528445,36.755580647973,27.3145431991825,"Lo"
"13108",73.4146134507329,31.3280694674874,920188.294210175,3474388.12992954,35.8295489703761,37.0075140929638,27.1629369366601,"Lo"
"13109",73.4172333916292,31.3279791641313,920438.294210175,3474388.12992954,35.7146838750315,37.2654116252376,27.019904499731,"Lo"
